,3.5,4.5,5.5,6.5
24009,255,254,253,255
24010,255,254,253,255
24011,254,254,253,255
24012,254,254,253,255
24013,255,254,253,254
24014,255,254,253,254
24015,255,254,253,254
24016,255,254,253,253
24017,255,254,253,253
24018,255,254,253,254
24019,255,254,253,254
24020,255,254,253,254
24021,255,254,253,255
24022,255,254,253,255
24023,255,253,253,255
24024,255,250,253,253
24025,255,248,253,253
24026,255,248,253,252
24027,255,248,253,253
24028,255,248,253,254
24029,255,248,253,254
24030,255,250,253,255
24031,255,250,253,255
24032,255,250,253,253
24033,255,250,253,253
24034,255,251,253,253
24035,254,251,253,253
24036,254,251,253,253
24037,255,251,253,253
24038,255,251,253,253
24039,255,251,253,253
24040,255,253,253,253
24041,255,253,253,253
24042,255,253,253,253
24043,255,253,253,253
24044,255,253,253,253
24045,255,253,253,253
24046,255,253,253,253
24047,255,253,253,253
24048,255,253,253,253
24049,255,253,253,253
24050,255,253,253,253
24051,255,253,253,253
24052,255,253,253,253
24053,255,253,253,253
24054,255,253,253,253
24055,255,253,253,253
24056,255,253,253,253
24057,255,253,253,253
24058,255,253,253,253
24059,255,253,253,253
24060,255,253,253,253
24061,255,253,253,253
24062,255,253,253,253
24063,255,253,253,253
24064,255,253,253,253
24065,255,253,253,253
24066,255,253,253,253
24067,255,253,253,253
24068,255,253,253,253
24069,255,253,253,253
24070,255,253,253,253
24071,255,253,253,253
24072,255,253,253,253
24073,255,253,253,253
24074,255,253,253,253
24075,255,253,253,253
24076,255,253,253,253
24077,255,253,253,253
24078,255,253,253,253
24079,255,253,253,253
24080,254,253,253,253
24081,254,253,253,253
24082,254,253,253,253
24083,254,253,253,253
24084,254,253,253,253
24085,254,253,253,253
24086,254,253,253,253
24087,254,253,253,253
24088,254,253,253,253
24089,254,253,253,253
24090,254,253,253,253
24091,254,253,253,253
24092,254,253,253,253
24093,254,253,253,253
24094,254,253,253,253
24095,254,253,253,253
24096,254,253,253,253
24097,254,253,253,253
24098,254,253,253,253
24099,254,253,253,253
24100,254,253,253,253
24101,254,253,253,253
24102,254,253,253,253
24103,255,253,253,253
24104,255,253,253,253
24105,255,253,253,253
24106,255,253,253,253
24107,255,253,253,253
24108,255,253,253,253
24109,255,253,253,253
24110,255,253,253,253
24111,255,253,253,253
24112,255,253,253,253
24113,255,253,253,253
24114,254,253,253,253
24115,254,253,253,253
24116,253,250,253,253
24117,253,248,253,253
24118,253,249,253,253
24119,251,253,253,253
24120,253,253,253,253
24121,253,251,253,253
24122,253,251,253,253
24123,253,254,253,253
24124,253,253,253,253
24125,253,253,253,253
24126,253,253,253,253
24127,253,253,253,253
24128,255,253,253,253
24129,255,253,253,253
24130,255,253,253,253
24131,255,253,253,253
24132,255,253,253,253
24133,255,253,253,253
24134,255,253,253,253
24135,255,253,253,253
24136,255,253,253,253
24137,255,253,253,253
24138,255,253,253,253
24139,255,253,253,253
24140,255,253,253,253
24141,255,253,253,253
24142,255,253,253,253
24143,255,253,253,253
24144,255,253,253,253
24145,255,253,253,253
24146,255,253,253,253
24147,255,253,253,253
24148,255,253,253,253
24149,255,253,253,253
24150,255,253,253,253
24151,255,253,253,253
24152,255,253,253,253
24153,255,253,253,253
24154,255,253,253,253
24155,255,253,253,253
24156,255,253,253,254
24157,255,253,253,254
24158,255,253,253,255
24159,255,253,253,255
24160,255,253,253,255
24161,255,253,253,255
24162,255,253,253,255
24163,255,253,253,255
24164,255,253,253,255
24165,255,253,253,255
24166,255,253,253,254
24167,255,253,253,255
24168,255,253,253,255
24169,255,253,253,255
24170,255,253,253,255
24171,255,253,253,254
24172,255,253,253,254
24173,255,253,253,254
24174,255,253,253,255
24175,255,253,253,255
24176,255,253,253,255
24177,255,253,253,255
24178,255,253,253,255
24179,254,253,253,255
24180,254,253,253,255
24181,255,253,253,255
24182,255,253,253,255
24183,255,253,253,255
24184,255,253,253,255
24185,255,253,253,255
24186,255,253,253,255
24187,255,253,253,255
24188,255,253,253,255
24189,255,253,253,255
24190,255,251,253,255
24191,255,251,253,255
24192,255,251,253,254
24193,255,251,253,254
24194,255,251,253,254
24195,255,251,253,254
24196,255,250,253,254
24197,255,250,253,253
24198,255,250,253,254
24199,255,250,253,254
24200,255,250,253,255
24201,254,250,253,255
24202,254,250,253,255
24203,253,251,253,255
24204,253,254,253,255
24205,254,255,253,255
24206,254,255,253,255
24207,255,255,253,255
24208,255,255,253,253
24209,255,255,253,254
24210,255,255,253,253
24211,255,255,253,254
24212,255,255,253,254
24213,255,255,253,255
24214,255,255,253,255
24215,255,255,253,255
24216,255,255,253,253
24217,255,255,253,253
24218,255,255,253,253
24219,255,254,253,253
24220,255,251,253,253
24221,255,250,253,253
24222,255,250,253,253
24223,255,250,253,253
24224,255,250,253,253
24225,255,250,253,253
24226,255,250,253,253
24227,255,250,253,253
24228,255,251,253,253
24229,255,251,253,253
24230,255,251,253,253
24231,255,251,253,253
24232,255,251,253,253
24233,255,251,253,253
24234,255,251,253,253
24235,255,251,253,253
24236,255,253,253,253
24237,255,253,253,253
24238,255,253,253,253
24239,255,253,253,253
24240,255,253,253,253
24241,255,253,253,253
24242,255,253,253,253
24243,255,253,253,253
24244,255,253,253,253
24245,255,253,253,253
24246,255,253,253,253
24247,255,253,253,253
24248,255,253,253,253
24249,255,253,253,253
24250,255,253,253,253
24251,255,253,253,253
24252,255,253,253,253
24253,255,253,253,253
24254,255,253,253,253
24255,255,253,253,253
24256,255,253,253,253
24257,255,253,253,253
24258,255,253,253,253
24259,255,253,253,253
24260,255,253,253,253
24261,255,253,253,253
24262,255,253,253,253
24263,255,253,253,253
24264,255,253,253,253
24265,255,253,253,253
24266,255,253,253,253
24267,255,253,253,253
24268,255,253,253,253
24269,255,253,253,253
24270,255,253,253,253
24271,255,253,253,253
24272,255,253,253,253
24273,255,253,253,253
24274,255,253,253,253
24275,255,253,253,253
24276,255,253,253,253
24277,255,253,253,253
24278,255,253,253,253
24279,255,253,253,253
24280,255,253,253,253
24281,255,253,253,253
24282,255,253,253,253
24283,255,253,253,253
24284,255,253,253,253
24285,255,253,253,253
24286,255,253,253,253
24287,254,253,253,253
24288,255,253,253,253
24289,255,253,253,253
24290,255,253,253,253
24291,255,253,253,253
24292,255,253,253,253
24293,255,253,253,253
24294,255,253,253,253
24295,255,253,253,253
24296,255,253,253,253
24297,255,253,253,253
24298,255,253,253,253
24299,255,253,253,253
24300,255,253,253,253
24301,255,253,253,253
24302,255,253,253,253
24303,255,253,253,253
24304,255,253,253,253
24305,255,253,253,253
24306,255,253,253,253
24307,255,253,253,253
24308,255,253,253,253
24309,255,253,253,253
24310,255,253,253,253
24311,255,253,253,253
24312,255,249,253,253
24313,255,247,253,253
24314,255,249,253,253
24315,255,253,253,253
24316,255,254,253,253
24317,255,251,253,253
24318,255,251,253,253
24319,255,253,253,253
24320,255,253,253,253
24321,255,253,253,253
24322,255,253,253,253
24323,255,253,253,253
24324,255,253,253,253
24325,255,253,253,253
24326,255,253,253,253
24327,255,253,253,253
24328,255,253,253,253
24329,255,253,253,253
24330,255,253,253,253
24331,255,253,253,253
24332,255,253,253,253
24333,255,253,253,253
24334,255,253,253,253
24335,255,253,253,253
24336,255,253,253,253
24337,255,253,253,253
24338,255,253,253,254
24339,255,253,253,254
24340,255,253,253,254
24341,255,253,253,254
24342,255,253,253,255
24343,255,253,253,255
24344,255,253,253,253
24345,255,253,253,253
24346,255,253,253,255
24347,254,253,253,255
24348,254,253,253,255
24349,255,253,253,255
24350,255,253,253,255
24351,255,253,253,255
24352,255,253,253,253
24353,255,253,253,252
24354,255,253,253,252
24355,255,253,253,251
24356,255,253,253,251
24357,255,253,253,251
24358,255,253,253,251
24359,255,253,253,251
24360,255,253,253,252
24361,255,253,253,252
24362,255,253,253,252
24363,255,253,253,252
24364,255,253,253,253
24365,255,253,253,253
24366,255,253,253,253
24367,255,253,253,253
24368,255,253,253,254
24369,254,253,253,253
24370,254,253,253,254
24371,253,253,253,253
24372,253,253,253,254
24373,254,253,253,254
24374,254,253,253,254
24375,255,253,253,254
24376,255,253,253,251
24377,255,253,253,251
24378,255,253,253,253
24379,255,253,253,253
24380,255,253,253,253
24381,255,253,253,251
24382,255,253,253,253
24383,255,253,253,253
24384,255,251,253,255
24385,255,251,253,255
24386,255,251,253,255
24387,255,251,253,255
24388,255,251,253,255
24389,255,251,253,255
24390,255,251,253,255
24391,255,251,253,255
24392,255,251,253,254
24393,255,251,253,255
24394,255,251,253,254
24395,255,251,253,254
24396,255,251,253,254
24397,255,251,253,255
24398,255,251,253,254
24399,255,253,253,254
24400,255,254,253,253
24401,255,254,253,253
24402,255,254,253,253
24403,255,254,253,253
24404,255,254,253,253
24405,255,254,253,253
24406,255,254,253,253
24407,255,254,253,253
24408,255,254,253,253
24409,255,254,253,253
24410,255,254,253,253
24411,255,254,253,253
24412,255,254,253,253
24413,255,254,253,253
24414,255,254,253,253
24415,255,254,253,253
24416,255,253,253,253
24417,255,251,253,253
24418,255,251,253,253
24419,255,251,253,253
24420,255,251,253,253
24421,255,251,253,253
24422,255,251,253,253
24423,255,251,253,253
24424,255,253,253,253
24425,255,251,253,253
24426,255,251,253,253
24427,255,251,253,253
24428,255,251,253,253
24429,255,251,253,253
24430,255,251,253,253
24431,255,251,253,253
24432,255,253,253,253
24433,255,253,253,253
24434,255,253,253,253
24435,255,253,253,253
24436,255,253,253,253
24437,255,253,253,253
24438,255,253,253,253
24439,255,253,253,253
24440,255,253,253,253
24441,255,253,253,253
24442,255,253,253,253
24443,255,253,253,253
24444,255,253,253,253
24445,255,253,253,253
24446,255,253,253,253
24447,255,253,253,253
24448,255,253,253,253
24449,255,253,253,253
24450,255,253,253,253
24451,255,253,253,253
24452,255,253,253,253
24453,255,253,253,253
24454,255,253,253,253
24455,255,253,253,253
24456,255,253,253,253
24457,255,253,253,253
24458,255,253,253,253
24459,255,253,253,253
24460,255,253,253,253
24461,255,253,253,253
24462,255,253,253,253
24463,255,253,253,253
24464,255,253,253,253
24465,255,253,253,253
24466,255,253,253,253
24467,255,253,253,253
24468,255,253,253,253
24469,255,253,253,253
24470,255,253,253,253
24471,255,253,253,253
24472,255,253,253,253
24473,255,253,253,253
24474,255,253,253,253
24475,255,253,253,253
24476,255,253,253,253
24477,255,253,253,253
24478,255,253,253,253
24479,255,253,253,253
24480,255,253,253,253
24481,255,253,253,253
24482,255,253,253,253
24483,255,253,253,253
24484,255,253,253,253
24485,255,253,253,253
24486,255,253,253,253
24487,255,253,253,253
24488,255,253,253,253
24489,255,253,253,253
24490,255,253,253,253
24491,255,253,253,253
24492,255,253,253,253
24493,255,253,253,253
24494,255,253,253,253
24495,255,253,253,253
24496,255,253,253,253
24497,255,253,253,253
24498,255,253,253,253
24499,255,253,253,253
24500,255,253,253,253
24501,255,253,253,253
24502,255,253,253,253
24503,255,253,253,253
24504,255,253,253,253
24505,255,253,253,253
24506,255,253,253,253
24507,255,253,253,253
24508,255,249,253,253
24509,255,247,253,253
24510,255,249,253,253
24511,255,254,253,253
24512,255,254,253,253
24513,255,251,253,253
24514,255,251,253,253
24515,254,253,253,253
24516,254,253,253,253
24517,255,253,253,253
24518,255,253,253,253
24519,255,253,253,253
24520,255,253,253,253
24521,255,253,253,253
24522,255,253,253,254
24523,255,253,253,254
24524,255,253,253,254
24525,255,253,253,254
24526,255,253,253,255
24527,255,253,253,255
24528,255,253,253,254
24529,255,253,253,254
24530,255,253,253,255
24531,255,253,253,255
24532,255,253,253,255
24533,255,253,253,255
24534,255,253,253,255
24535,255,253,253,254
24536,255,253,253,251
24537,254,253,253,249
24538,254,253,253,251
24539,253,253,253,249
24540,253,253,253,251
24541,254,253,253,248
24542,254,253,253,250
24543,255,253,253,248
24544,255,253,253,251
24545,255,253,253,249
24546,255,253,253,251
24547,255,253,253,249
24548,255,253,253,252
24549,255,253,253,250
24550,255,253,253,252
24551,255,253,253,250
24552,255,253,253,250
24553,255,253,253,250
24554,255,253,253,250
24555,255,253,253,250
24556,255,253,253,250
24557,255,253,253,250
24558,255,253,253,252
24559,255,253,253,252
24560,255,253,253,252
24561,255,253,253,252
24562,255,253,253,253
24563,255,253,253,253
24564,255,253,253,253
24565,255,253,253,254
24566,255,253,253,254
24567,255,253,253,254
24568,255,253,253,255
24569,255,253,253,255
24570,255,253,253,255
24571,255,253,253,255
24572,255,253,253,255
24573,255,253,253,255
24574,255,253,253,255
24575,255,253,253,255
24576,255,253,253,255
24577,255,253,253,254
24578,255,253,253,254
24579,255,253,253,255
24580,255,251,253,255
24581,255,251,253,255
24582,255,251,253,254
24583,255,251,253,254
24584,255,251,253,253
24585,255,251,253,253
24586,255,251,253,253
24587,255,251,253,253
24588,255,251,253,253
24589,255,251,253,253
24590,255,251,253,253
24591,255,253,253,253
24592,255,253,253,253
24593,255,253,253,253
24594,255,253,253,253
24595,255,253,253,253
24596,255,254,253,253
24597,255,253,253,253
24598,255,254,253,253
24599,255,253,253,253
24600,255,254,253,253
24601,255,253,253,253
24602,255,254,253,253
24603,255,253,253,253
24604,255,254,253,253
24605,255,253,253,253
24606,255,254,253,253
24607,255,253,253,253
24608,255,254,253,253
24609,255,253,253,253
24610,255,254,253,253
24611,255,254,253,253
24612,255,254,253,253
24613,255,254,253,253
24614,255,254,253,253
24615,255,254,253,253
24616,255,254,253,253
24617,255,253,253,253
24618,255,254,253,253
24619,255,253,253,253
24620,255,253,253,253
24621,255,253,253,253
24622,255,253,253,253
24623,255,251,253,253
24624,255,251,253,253
24625,255,251,253,253
24626,255,251,253,253
24627,255,251,253,253
24628,255,253,253,253
24629,255,253,253,253
24630,255,253,253,253
24631,255,253,253,253
24632,255,253,253,253
24633,255,253,253,253
24634,255,253,253,253
24635,255,253,253,253
24636,255,253,253,253
24637,255,253,253,253
24638,255,253,253,253
24639,255,253,253,253
24640,255,253,253,253
24641,255,253,253,253
24642,255,253,253,253
24643,255,253,253,253
24644,255,253,253,253
24645,255,253,253,253
24646,255,253,253,253
24647,255,253,253,253
24648,255,253,253,253
24649,255,253,253,253
24650,255,253,253,253
24651,255,253,253,253
24652,255,253,253,253
24653,255,253,253,253
24654,255,253,253,253
24655,255,253,253,253
24656,255,253,253,253
24657,255,253,253,253
24658,255,253,253,253
24659,255,253,253,253
24660,255,253,253,253
24661,255,253,253,253
24662,255,253,253,253
24663,255,253,253,253
24664,255,253,253,253
24665,255,253,253,253
24666,255,253,253,253
24667,255,253,253,253
24668,255,253,253,253
24669,255,253,253,253
24670,255,253,253,253
24671,255,253,253,253
24672,255,253,253,253
24673,255,253,253,253
24674,255,253,253,253
24675,255,253,253,253
24676,255,253,253,253
24677,255,253,253,253
24678,255,253,253,253
24679,255,253,253,253
24680,255,253,253,253
24681,255,253,253,253
24682,255,253,253,253
24683,254,253,253,253
24684,254,253,253,253
24685,255,253,253,253
24686,255,253,253,253
24687,255,253,253,253
24688,255,253,253,253
24689,255,253,253,253
24690,255,253,253,253
24691,255,253,253,253
24692,255,253,253,253
24693,255,253,253,253
24694,255,253,253,253
24695,255,253,253,253
24696,255,253,253,253
24697,255,253,253,253
24698,255,253,253,253
24699,255,253,253,253
24700,255,253,253,253
24701,255,253,253,253
24702,255,253,253,253
24703,255,253,253,253
24704,255,248,253,254
24705,254,247,253,254
24706,254,249,253,254
24707,253,254,253,254
24708,253,254,253,254
24709,254,252,253,254
24710,254,250,253,254
24711,255,252,253,254
24712,255,253,253,255
24713,255,253,253,254
24714,255,253,253,255
24715,255,253,253,254
24716,255,253,253,254
24717,255,253,253,254
24718,255,253,253,255
24719,255,253,253,254
24720,255,253,253,249
24721,255,253,253,248
24722,255,253,253,249
24723,255,253,253,249
24724,255,253,253,250
24725,255,253,253,249
24726,255,253,253,249
24727,255,253,253,248
24728,255,253,253,250
24729,255,253,253,249
24730,255,253,253,250
24731,255,253,253,249
24732,255,253,253,250
24733,255,253,253,249
24734,255,253,253,250
24735,255,253,253,249
24736,255,253,253,247
24737,255,253,253,246
24738,255,253,253,246
24739,255,253,253,246
24740,255,253,253,247
24741,255,253,253,247
24742,255,253,253,249
24743,255,253,253,249
24744,255,253,253,252
24745,255,253,253,252
24746,255,253,253,254
24747,255,253,253,254
24748,255,253,253,254
24749,255,253,253,255
24750,255,253,253,255
24751,255,253,253,255
24752,255,253,253,255
24753,255,253,253,255
24754,255,253,253,255
24755,255,253,253,255
24756,255,253,253,255
24757,255,253,253,255
24758,255,253,253,255
24759,255,253,253,255
24760,255,253,253,255
24761,255,253,253,255
24762,255,253,253,255
24763,255,253,253,254
24764,255,253,253,254
24765,255,253,253,254
24766,255,253,253,254
24767,255,253,253,254
24768,255,253,253,253
24769,255,253,253,253
24770,255,253,253,253
24771,255,253,253,253
24772,255,253,253,253
24773,255,253,253,253
24774,255,253,253,253
24775,255,253,253,253
24776,255,251,253,253
24777,255,250,253,253
24778,255,250,253,253
24779,255,250,253,253
24780,255,251,253,253
24781,255,251,253,253
24782,255,251,253,253
24783,255,251,253,253
24784,255,253,253,253
24785,255,253,253,253
24786,255,253,253,253
24787,255,254,253,253
24788,255,254,253,253
24789,255,254,253,253
24790,255,254,253,253
24791,255,254,253,253
24792,255,253,253,253
24793,255,251,253,253
24794,255,253,253,253
24795,255,251,253,253
24796,255,253,253,253
24797,255,251,253,253
24798,255,253,253,253
24799,255,251,253,253
24800,255,253,253,253
24801,255,251,253,253
24802,255,253,253,253
24803,255,251,253,253
24804,255,253,253,253
24805,255,251,253,253
24806,255,253,253,253
24807,255,253,253,253
24808,255,255,253,253
24809,255,255,253,253
24810,255,255,253,253
24811,255,255,253,253
24812,255,255,253,253
24813,255,254,253,253
24814,255,255,253,253
24815,255,254,253,253
24816,255,254,253,253
24817,255,253,253,253
24818,255,253,253,253
24819,255,253,253,253
24820,255,253,253,253
24821,255,253,253,253
24822,255,253,253,253
24823,255,253,253,253
24824,255,253,253,253
24825,255,253,253,253
24826,255,253,253,253
24827,255,253,253,253
24828,255,253,253,253
24829,255,253,253,253
24830,255,253,253,253
24831,255,253,253,253
24832,255,253,253,253
24833,255,253,253,253
24834,255,253,253,253
24835,255,253,253,253
24836,255,253,253,253
24837,255,253,253,253
24838,255,253,253,253
24839,255,253,253,253
24840,255,253,253,253
24841,255,253,253,253
24842,255,253,253,253
24843,255,253,253,253
24844,255,253,253,253
24845,255,253,253,253
24846,255,253,253,253
24847,255,253,253,253
24848,255,253,253,253
24849,255,253,253,253
24850,255,253,253,253
24851,254,253,253,253
24852,254,253,253,253
24853,255,253,253,253
24854,255,253,253,253
24855,255,253,253,253
24856,255,253,253,253
24857,255,253,253,253
24858,255,253,253,253
24859,255,253,253,253
24860,255,253,253,253
24861,255,253,253,253
24862,255,253,253,253
24863,255,253,253,253
24864,255,253,253,253
24865,255,253,253,253
24866,255,253,253,253
24867,255,253,253,253
24868,255,253,253,253
24869,255,253,253,253
24870,255,253,253,253
24871,255,253,253,253
24872,255,253,253,253
24873,254,253,253,253
24874,254,253,253,253
24875,253,253,253,253
24876,253,253,253,253
24877,254,253,253,253
24878,254,253,253,253
24879,255,253,253,253
24880,255,253,253,253
24881,255,253,253,253
24882,255,253,253,253
24883,255,253,253,253
24884,255,253,253,253
24885,255,253,253,253
24886,255,253,253,253
24887,255,253,253,253
24888,255,253,253,254
24889,255,253,253,254
24890,255,253,253,254
24891,255,253,253,254
24892,255,254,253,254
24893,255,254,253,254
24894,255,254,253,254
24895,255,254,253,254
24896,255,254,253,255
24897,255,254,253,255
24898,255,254,253,254
24899,255,254,253,253
24900,255,249,253,254
24901,255,247,253,253
24902,255,249,253,255
24903,255,254,253,254
24904,255,254,253,249
24905,255,252,253,249
24906,255,250,253,250
24907,255,252,253,251
24908,255,253,253,251
24909,255,251,253,251
24910,255,251,253,250
24911,255,251,253,250
24912,255,251,253,251
24913,255,251,253,251
24914,255,253,253,251
24915,255,253,253,251
24916,255,253,253,251
24917,255,253,253,251
24918,255,253,253,251
24919,255,253,253,250
24920,255,253,253,246
24921,255,253,253,245
24922,255,253,253,245
24923,255,253,253,245
24924,255,253,253,246
24925,255,253,253,246
24926,255,253,253,247
24927,255,253,253,247
24928,255,253,253,250
24929,255,253,253,250
24930,255,253,253,251
24931,255,253,253,251
24932,255,253,253,253
24933,255,253,253,253
24934,255,253,253,253
24935,255,253,253,254
24936,255,253,253,255
24937,255,253,253,255
24938,255,253,253,255
24939,255,253,253,255
24940,255,253,253,255
24941,255,253,253,255
24942,255,253,253,255
24943,255,253,253,254
24944,255,253,253,255
24945,255,253,253,255
24946,255,253,253,254
24947,255,253,253,254
24948,255,253,253,254
24949,255,253,253,254
24950,255,253,253,254
24951,255,253,253,254
24952,255,253,253,253
24953,255,253,253,253
24954,255,253,253,253
24955,255,253,253,253
24956,255,253,253,253
24957,255,253,253,253
24958,255,253,253,253
24959,255,253,253,253
24960,255,253,253,253
24961,255,253,253,253
24962,255,253,253,253
24963,255,253,253,253
24964,255,253,253,253
24965,255,253,253,253
24966,255,253,253,253
24967,255,253,253,253
24968,255,253,253,253
24969,255,253,253,253
24970,255,253,253,253
24971,255,253,253,253
24972,255,251,253,253
24973,255,250,253,253
24974,255,251,253,253
24975,255,251,253,253
24976,255,251,253,253
24977,255,251,253,253
24978,255,251,253,253
24979,255,251,253,253
24980,255,253,253,253
24981,255,253,253,253
24982,255,254,253,253
24983,255,254,253,253
24984,255,254,253,253
24985,255,254,253,253
24986,255,254,253,253
24987,255,254,253,253
24988,255,253,253,253
24989,255,251,253,253
24990,255,251,253,253
24991,255,251,253,253
24992,255,251,253,253
24993,255,251,253,253
24994,255,251,253,253
24995,255,251,253,253
24996,255,251,253,253
24997,255,251,253,253
24998,255,251,253,253
24999,255,251,253,253
25000,255,251,253,253
25001,255,251,253,253
25002,255,251,253,253
25003,255,253,253,253
25004,255,255,253,253
25005,255,255,253,253
25006,255,255,253,253
25007,255,255,253,253
25008,255,255,253,253
25009,255,254,253,253
25010,255,255,253,253
25011,255,254,253,253
25012,255,254,253,253
25013,255,254,253,253
25014,255,253,253,253
25015,255,253,253,253
25016,255,253,253,253
25017,255,253,253,253
25018,255,253,253,253
25019,254,253,253,253
25020,254,253,253,253
25021,255,253,253,253
25022,255,253,253,253
25023,255,253,253,253
25024,255,253,253,253
25025,255,253,253,253
25026,255,253,253,253
25027,255,253,253,253
25028,255,253,253,253
25029,255,253,253,253
25030,255,253,253,253
25031,255,253,253,253
25032,255,253,253,253
25033,255,253,253,253
25034,255,253,253,253
25035,255,253,253,253
25036,255,253,253,253
25037,255,253,253,253
25038,255,253,253,253
25039,255,253,253,253
25040,255,253,253,253
25041,254,253,253,253
25042,254,253,253,253
25043,253,253,253,253
25044,253,253,253,253
25045,254,253,253,253
25046,254,253,253,253
25047,255,253,253,253
25048,255,253,253,253
25049,255,253,253,253
25050,255,253,253,253
25051,255,253,253,253
25052,255,253,253,253
25053,255,253,253,253
25054,255,253,253,253
25055,255,253,253,253
25056,255,253,253,253
25057,255,253,253,253
25058,255,253,253,253
25059,255,253,253,253
25060,255,253,253,253
25061,255,253,253,253
25062,255,253,253,253
25063,255,253,253,253
25064,255,253,253,253
25065,255,253,253,253
25066,255,253,253,253
25067,255,253,253,253
25068,255,253,253,253
25069,255,253,253,253
25070,255,253,253,253
25071,255,253,253,253
25072,255,253,253,254
25073,255,253,253,254
25074,255,253,253,254
25075,255,253,253,254
25076,255,253,253,254
25077,255,253,253,254
25078,255,253,253,254
25079,255,253,253,254
25080,255,253,253,254
25081,255,253,253,254
25082,255,253,253,254
25083,255,253,253,253
25084,255,253,253,254
25085,255,253,253,253
25086,255,253,253,254
25087,255,253,253,253
25088,255,255,253,253
25089,255,255,253,253
25090,255,255,253,253
25091,255,255,253,253
25092,255,254,253,253
25093,255,254,253,253
25094,255,254,253,253
25095,255,255,253,253
25096,255,246,253,253
25097,255,249,253,253
25098,255,253,253,253
25099,255,255,253,253
25100,255,254,253,253
25101,255,253,253,253
25102,255,253,253,253
25103,255,253,253,251
25104,255,251,253,245
25105,255,250,253,242
25106,255,250,253,242
25107,255,250,253,242
25108,255,250,253,244
25109,255,250,253,244
25110,255,251,253,245
25111,255,251,253,245
25112,255,251,253,248
25113,255,251,253,248
25114,255,253,253,250
25115,255,253,253,250
25116,255,253,253,251
25117,255,253,253,251
25118,255,253,253,251
25119,255,253,253,253
25120,255,253,253,255
25121,255,253,253,255
25122,255,253,253,255
25123,255,253,253,255
25124,255,253,253,255
25125,255,253,253,255
25126,255,253,253,254
25127,255,253,253,254
25128,255,253,253,254
25129,255,253,253,253
25130,255,253,253,253
25131,255,253,253,253
25132,255,253,253,251
25133,255,253,253,251
25134,255,253,253,251
25135,255,253,253,251
25136,255,253,253,253
25137,255,253,253,253
25138,255,253,253,253
25139,255,253,253,253
25140,255,253,253,253
25141,255,253,253,253
25142,255,253,253,253
25143,255,253,253,253
25144,255,253,253,253
25145,255,253,253,253
25146,255,253,253,253
25147,255,253,253,253
25148,255,253,253,253
25149,255,253,253,253
25150,255,253,253,253
25151,255,253,253,253
25152,255,253,253,253
25153,255,253,253,253
25154,255,253,253,253
25155,255,253,253,253
25156,255,253,253,253
25157,255,253,253,253
25158,255,253,253,253
25159,255,253,253,253
25160,255,253,253,253
25161,255,253,253,253
25162,255,253,253,253
25163,255,253,253,253
25164,255,253,253,253
25165,255,253,253,253
25166,255,253,253,253
25167,255,253,253,253
25168,255,253,253,253
25169,255,251,253,253
25170,255,253,253,253
25171,255,253,253,253
25172,255,253,253,253
25173,255,253,253,253
25174,255,253,253,253
25175,255,253,253,253
25176,255,253,253,253
25177,255,253,253,253
25178,255,253,253,253
25179,255,253,253,253
25180,255,253,253,253
25181,255,253,253,253
25182,255,253,253,253
25183,255,253,253,253
25184,255,253,253,253
25185,255,253,253,253
25186,255,253,253,253
25187,254,253,253,253
25188,254,253,253,253
25189,255,253,253,253
25190,255,253,253,253
25191,255,253,253,253
25192,255,253,253,253
25193,255,253,253,253
25194,255,253,253,253
25195,255,253,253,253
25196,255,253,253,253
25197,255,253,253,253
25198,255,253,253,253
25199,255,253,253,253
25200,255,254,253,253
25201,255,254,253,253
25202,255,254,253,253
25203,255,254,253,253
25204,255,254,253,253
25205,255,253,253,253
25206,255,254,253,253
25207,255,253,253,253
25208,255,253,253,253
25209,254,253,253,253
25210,254,253,253,253
25211,253,253,253,253
25212,253,253,253,253
25213,254,253,253,253
25214,254,253,253,253
25215,255,253,253,253
25216,255,253,253,253
25217,255,253,253,253
25218,255,253,253,253
25219,255,253,253,253
25220,255,253,253,253
25221,255,253,253,253
25222,255,253,253,253
25223,255,253,253,253
25224,255,253,253,253
25225,255,253,253,253
25226,255,253,253,253
25227,255,253,253,253
25228,255,253,253,253
25229,255,253,253,253
25230,255,253,253,253
25231,255,253,253,253
25232,255,253,253,253
25233,255,253,253,253
25234,255,253,253,253
25235,255,253,253,253
25236,255,253,253,253
25237,255,253,253,253
25238,255,253,253,253
25239,255,253,253,253
25240,255,253,253,253
25241,255,253,253,253
25242,255,253,253,253
25243,255,253,253,253
25244,255,253,253,253
25245,255,253,253,253
25246,255,253,253,253
25247,255,253,253,253
25248,255,253,253,253
25249,255,253,253,253
25250,255,253,253,253
25251,255,253,253,253
25252,255,253,253,253
25253,255,253,253,253
25254,255,253,253,253
25255,255,253,253,253
25256,255,253,253,254
25257,255,253,253,254
25258,255,253,253,254
25259,255,253,253,254
25260,255,253,253,254
25261,255,253,253,254
25262,255,253,253,254
25263,255,253,253,254
25264,255,253,253,254
25265,255,253,253,253
25266,255,253,253,253
25267,255,253,253,253
25268,255,253,253,253
25269,255,253,253,253
25270,255,253,253,253
25271,255,253,253,253
25272,255,253,253,254
25273,255,253,253,254
25274,255,253,253,255
25275,255,253,253,254
25276,255,253,253,255
25277,255,253,253,254
25278,255,253,253,255
25279,255,253,253,254
